sale_type,property_type,address,city,state,zip,price,beds,baths,location,square_feet,lot_size,year_built,days_on_market,cost_per_square_foot,payment_hoa,status,next_open_house_start_time,next_open_house_end_time,url,source,mls,latitude,longitude,time_commute_joe,time_commute_kira,time_downtown,time_hiking,time_airport,time_commute,payment_loan,payment_pmi,payment_taxes,payment_maint,payment_hoi,payment_total,beds_score,baths_score,payment_score,square_feet_score,time_commute_score,time_downtown_score,time_hiking_score,time_airport_score,total_score
MLS Listing,Single Family Residential,4821 S 179th St,SeaTac,WA,98188,439990,3,2,SeaTac,1800,10943,1957,33,244,0,Active,NA,NA,http://www.redfin.com/WA/SeaTac/4821-S-179th-St-98188/home/341019,NWMLS,1508378,47.442282,-122.2741545,14.73333333,10.2,20.31666667,30.21666667,7.3,14.73333333,1806.104496,162.4958333,458.3229167,366.6583333,109.9975,2903.579079,2,1,0.03,2,3.822,0.924,0.424,0.5,10.7
MLS Listing,Condo/Co-op,3501 SW Holden #303,Seattle,WA,98126,385000,2,1.75,Gatewood,884,0,1980,33,436,337,Active,NA,NA,http://www.redfin.com/WA/Seattle/3501-SW-Holden-St-98126/unit-303/home/73597,NWMLS,1507205,47.5330534,-122.3770335,24.55,19.16666667,16.95,35.3,17.5,24.55,1551.437232,139.5833333,401.0416667,320.8333333,96.25,2846.145565,1,0.854,0.076,1.613,2.523,0.99,0.34,0.5,7.896
MLS Listing,Single Family Residential,21900 SE 242nd St Unit G2,Maple Valley,WA,98038,339950,2,2,Maple Valley,1540,86818,2017,33,221,300,Active,NA,NA,http://www.redfin.com/WA/Maple-Valley/21900-SE-242nd-St-98038/unit-G2/home/21953723,NWMLS,1507921,47.385617,-122.049296,23.7,27.96666667,39.55,18.16666667,28.65,27.96666667,1342.803658,120.8125,354.1145833,283.2916667,84.9875,2486.009908,1,1,0.793,2,1.916,0.079,0.5,0.444,7.732
MLS Listing,Condo/Co-op,3318 30th St SW Unit B505,Seattle,WA,98126,332500,1,1,Alki,646,0,2000,33,515,426,Active,NA,NA,http://www.redfin.com/WA/Seattle/3318-30th-Ave-SW-98126/unit-B505/home/37864,NWMLS,1508292,47.5730102,-122.3711301,22.26666667,16.61666667,11.18333333,29.53333333,16.28333333,22.26666667,1308.301546,117.7083333,346.3541667,277.0833333,83.125,2558.57238,0,0,0.596,0.065,2.905,1,0.433,0.5,5.499
MLS Listing,Condo/Co-op,7323 Sand Point Way NE #111,Seattle,WA,98115,336000,1,1,Sand Point,719,28527,1985,33,467,389,Active,NA,NA,http://www.redfin.com/WA/Seattle/7323-Sand-Point-Way-NE-98115/unit-111/home/12091468,NWMLS,1508236,47.6818983,-122.2640816,33.86666667,31.26666667,18.51666667,38.98333333,30.91666667,33.86666667,1324.510592,119.1666667,350,280,84,2546.677259,0,0,0.627,0.406,0.918,0.966,0.27,0.414,3.601
MLS Listing,Condo/Co-op,975 Aberdeen Ave NE Unit A202,Renton,WA,98056,275000,3,1.75,Highlands,1028,365642,1990,33,268,430,Active,NA,NA,http://www.redfin.com/WA/Renton/975-Aberdeen-Ave-NE-98056/unit-A202/home/43607,NWMLS,1507771,47.4998804,-122.1925018,6.25,13,22.86666667,22.38333333,13.31666667,13,1042.010081,93.75,286.4583333,229.1666667,68.75,2150.135081,2,0.854,1.91,2,3.928,0.84,0.496,0.5,12.528
MLS Listing,Condo/Co-op,23412 55th Ave S,Kent,WA,98032,315000,3,2.5,The Lakes,1394,0,1996,34,226,360,Active,NA,NA,http://www.redfin.com/WA/Kent/23412-55th-Ave-S-98032/home/12322620,NWMLS,1503317,47.3921954,-122.2653105,20.15,14.56666667,25.73333333,35.63333333,19.31666667,20.15,1227.256318,110.4166667,328.125,262.5,78.75,2367.047984,2,1,1.158,2,3.226,0.716,0.334,0.5,10.934
MLS Listing,Townhouse,23303 54th Ave S Unit 1-3,Kent,WA,98032,279000,2,2.25,The Lakes,1061,1,1996,36,263,360,Active,NA,NA,http://www.redfin.com/WA/Kent/23303-54th-Ave-S-98032/unit-13/home/35599,NWMLS,1507182,47.3927147,-122.2660158,19.98333333,14.4,25.56666667,35.46666667,19.15,19.98333333,1060.534705,95.41666667,290.625,232.5,69.75,2108.826371,1,1,2.058,2,3.249,0.724,0.337,0.5,10.868
MLS Listing,Condo/Co-op,15325 SE 155th Pl Unit V-5,Renton,WA,98058,315000,2,2,Renton,1149,388787,2004,36,274,287,Active,NA,NA,http://www.redfin.com/WA/Renton/15325-SE-155th-Pl-98058/unit-V5/home/2118475,NWMLS,1507136,47.4625611,-122.1363918,12,16.58333333,27.85,17.9,16.95,16.58333333,1227.256318,110.4166667,328.125,262.5,78.75,2294.047984,1,1,1.402,2,3.661,0.612,0.5,0.5,10.675
MLS Listing,Condo/Co-op,7816 SW 196th Unit D2,Edmonds,WA,98026,305000,2,1.5,Edmonds Comm College,1103,2178,1978,36,277,275,Active,NA,NA,http://www.redfin.com/WA/Edmonds/7816-196th-St-SW-98026/unit-D2/home/2786478,NWMLS,1505590,47.8205028,-122.3392736,42.45,38.46666667,24.83333333,47.36666667,38.11666667,42.45,1180.944759,106.25,317.7083333,254.1666667,76.25,2210.319759,1,0.5,1.695,2,0.052,0.758,0.113,0.287,6.405
MLS Listing,Single Family Residential,25628 45th Ave S,Kent,WA,98032,385999,3,1,West Hill,1200,8400,1967,37,322,0,Active,NA,NA,http://www.redfin.com/WA/Kent/25628-45th-Ave-S-98032/home/208134,NWMLS,1504234,47.3723166,-122.2777134,19.18333333,15.98333333,25.48333333,34.66666667,14.83333333,19.18333333,1556.063757,139.9995833,402.0822917,321.6658333,96.49975,2516.311215,2,0,0.708,2,3.358,0.728,0.352,0.5,9.646
MLS Listing,Single Family Residential,12420 SE 209th St,Kent,WA,98031,405950,3,2.25,Kentridge,1620,8160,1969,37,251,0,Active,NA,NA,http://www.redfin.com/WA/Kent/12420-SE-209th-St-98031/home/222182,NWMLS,1506991,47.414941,-122.1754015,17.93333333,14.15,28.68333333,26.93333333,17.78333333,17.93333333,1648.459948,148.3125,422.8645833,338.2916667,101.4875,2659.416198,2,1,0.362,2,3.514,0.569,0.464,0.5,10.409
MLS Listing,Single Family Residential,2610 148th St S,SeaTac,WA,98168,389777,3,1,SeaTac,1020,8962,1954,37,382,0,Active,NA,NA,http://www.redfin.com/WA/SeaTac/2610-S-148th-St-98168/home/193131,NWMLS,1506897,47.470883,-122.299311,14.81666667,9.433333333,20.36666667,30.3,5.316666667,14.81666667,1573.560264,141.57375,406.0177083,324.8141667,97.44425,2543.410139,2,0,0.635,2,3.816,0.923,0.423,0.5,10.297
MLS Listing,Condo/Co-op,23908 Bothell Everett Hwy Unit D103,Bothell,WA,98021,309950,1,1,Canyon Park,609,0,1996,37,509,295,Active,NA,NA,http://www.redfin.com/WA/Bothell/23908-Bothell-Everett-Hwy-98021/unit-D103/home/2853198,NWMLS,1480134,47.7809614,-122.2217157,30.68333333,35.53333333,27.96666667,35.78333333,35.9,35.53333333,1203.86898,108.3125,322.8645833,258.2916667,77.4875,2265.82523,0,0,1.5,0.002,0.68,0.606,0.331,0.329,3.448
MLS Listing,Condo/Co-op,11917 93rd Ln NE #304,Kirkland,WA,98034,350000,2,1,Juanita,980,236388,1980,37,357,332,Active,NA,NA,http://www.redfin.com/WA/Kirkland/11917-93rd-Ln-NE-98034/unit-304/home/8445,NWMLS,1502714,47.7071022,-122.217333,25.48333333,30.33333333,22.76666667,30.58333333,30.7,30.33333333,1389.346775,125,364.5833333,291.6666667,87.5,2590.096775,1,0,0.517,1.988,1.497,0.844,0.418,0.417,6.681
MLS Listing,Condo/Co-op,21925 7th Ave S #111,Des Moines,WA,98198,239000,2,1.5,Downtown Des Moines,944,0,1982,37,253,410,Active,NA,NA,http://www.redfin.com/WA/Des-Moines/21925-7th-Ave-S-98198/unit-111/home/168673873,NWMLS,1506530,47.4049872,-122.3265594,20.63333333,15.25,26.2,36.1,12.83333333,20.63333333,875.2884681,0,248.9583333,199.1666667,59.75,1793.163468,1,0.5,3.122,1.905,3.156,0.694,0.325,0.5,11.202
MLS Listing,Single Family Residential,9429 Haraden Pl S,Seattle,WA,98118,265000,2,1,Rainier Beach,640,5930,1934,37,414,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/9429-Carkeek-Dr-S-98118/home/480441,NWMLS,1505152,47.5174008,-122.282865,18.46666667,13.01666667,16.7,33.88333333,12.66666667,18.46666667,995.6985219,89.58333333,276.0416667,220.8333333,66.25,1648.406855,1,0,3.51,0.049,3.45,0.992,0.366,0.5,9.867
MLS Listing,Condo/Co-op,1239 SW 132nd Ln #813,Burien,WA,98146,239750,2,2,Seahurst,1034,226592,1982,37,232,390,Active,NA,NA,http://www.redfin.com/WA/Burien/1239-SW-132nd-Ln-98146/unit-813/home/17068363,NWMLS,1506556,47.4841686,-122.3519485,21.48333333,16.1,23.95,36.96666667,12.38333333,21.48333333,878.761835,0,249.7395833,199.7916667,59.9375,1778.230585,1,1,3.166,2,3.028,0.796,0.309,0.5,11.799
MLS Listing,Single Family Residential,4431 S 160th St,Tukwila,WA,98188,450000,2,1.5,Tukwila,1420,17659,1967,38,317,0,Active,NA,NA,http://www.redfin.com/WA/Tukwila/4431-S-160th-St-98188/home/194601,NWMLS,1505933,47.4593463,-122.2772707,14.05,8.666666667,19.6,29.53333333,6.933333333,14.05,1852.462366,166.6666667,468.75,375,112.5,2975.379033,1,0.5,0.002,2,3.869,0.943,0.433,0.5,9.247
MLS Listing,Single Family Residential,13924 SE 274th St,Kent,WA,98042,439950,3,2.5,Kent,1710,5227,1990,38,257,15,Active,NA,NA,http://www.redfin.com/WA/Kent/13924-SE-274th-St-98042/home/403059,NWMLS,1505988,47.3570974,-122.1555356,26.81666667,22.95,37,25.11666667,26.1,26.81666667,1805.919249,162.4791667,458.28125,366.625,109.9875,2918.292166,2,1,0.021,2,2.123,0.165,0.48,0.472,8.261
MLS Listing,Single Family Residential,8237 S 130th St,Seattle,WA,98178,388800,3,1,Seattle,1580,5980,1950,38,246,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/8237-S-130th-St-98178/home/197610,NWMLS,1500037,47.4862037,-122.2290245,8.75,10.93333333,18.05,25.83333333,13.21666667,10.93333333,1569.035624,141.1666667,405,324,97.2,2536.402291,2,0,0.654,2,3.993,0.975,0.474,0.5,10.596
MLS Listing,Condo/Co-op,12300 28th Ave NE #111,Seattle,WA,98125,249000,1,1,Lake City,697,24877,1974,38,357,292,Active,NA,NA,http://www.redfin.com/WA/Seattle/12300-28th-Ave-NE-98125/unit-111/home/6259,NWMLS,1506444,47.7177336,-122.2975124,32.51666667,28.23333333,15.61666667,38.15,27.88333333,32.51666667,921.6000272,0,259.375,207.5,62.25,1742.725027,0,0,3.267,0.276,1.13,0.999,0.286,0.454,6.412
MLS Listing,Single Family Residential,6506 40th Ave SW,Seattle,WA,98136,435000,4,1.5,Gatewood,1180,6000,1920,38,369,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/6506-40th-Ave-SW-98136/home/468786,NWMLS,1505966,47.5444772,-122.382855,27.53333333,21.1,16.45,34.8,19.41666667,27.53333333,1782.995028,160.4166667,453.125,362.5,108.75,2867.786694,2,0.5,0.056,2,1.994,0.994,0.349,0.5,8.393
MLS Listing,Condo/Co-op,1321 S Puget Dr Unit E23,Renton,WA,98055,215000,2,1.5,Rolling Hills,982,0,1980,38,219,412,Active,NA,NA,http://www.redfin.com/WA/Renton/1321-S-Puget-Dr-98055/unit-E-23/home/103958815,NWMLS,1506446,47.461428,-122.2011767,9.5,11.53333333,24.55,25.33333333,13.65,11.53333333,764.1407261,0,223.9583333,179.1666667,53.75,1633.015726,1,0.5,3.546,1.99,3.981,0.77,0.478,0.5,12.765
MLS Listing,Townhouse,3425 S 176th St #238,SeaTac,WA,98188,200000,2,1.5,SeaTac,1076,292737,1968,38,186,480,Active,NA,NA,http://www.redfin.com/WA/SeaTac/3425-S-176th-St-98188/unit-238/home/21521,NWMLS,1506108,47.4442393,-122.2876422,16.88333333,12.28333333,22.43333333,32.36666667,6.983333333,16.88333333,694.6733874,0,208.3333333,166.6666667,50,1599.673387,1,0.5,3.619,2,3.63,0.856,0.391,0.5,12.496
MLS Listing,Condo/Co-op,10511 Midvale Ave N #302,Seattle,WA,98133,324999,2,2,Northgate,1042,4897,2003,38,312,473,Active,NA,NA,http://www.redfin.com/WA/Seattle/10511-Midvale-Ave-N-98133/unit-302/home/12091843,NWMLS,1506081,47.7054112,-122.3437022,30.78333333,27.5,13.86666667,36.4,31.06666667,30.78333333,1273.563246,114.5829167,338.540625,270.8325,81.24975,2551.769037,1,1,0.613,2,1.419,1,0.32,0.411,7.763
MLS Listing,Townhouse,15021 44th Ave W #16,Lynnwood,WA,98087,410000,3,2.5,Lake Serene,1802,64700,2001,38,228,250,Active,NA,NA,http://www.redfin.com/WA/Lynnwood/15021-44th-Ave-W-98087/unit-16/home/2893671,NWMLS,1504748,47.8620045,-122.2913265,36.13333333,40.98333333,25.86666667,41.25,39.13333333,40.98333333,1667.21613,150,427.0833333,341.6666667,102.5,2938.46613,2,1,0.012,2,0.129,0.71,0.225,0.267,6.343
MLS Listing,Single Family Residential,11011 18th Ave SW,Seattle,WA,98146,429950,3,1,White Center,1450,8382,1942,38,297,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/11011-18th-Ave-SW-98146/home/179427,NWMLS,1505477,47.5045603,-122.3582078,23.53333333,18.15,21.36666667,39.01666667,14.43333333,23.53333333,1759.60769,158.3125,447.8645833,358.2916667,107.4875,2831.56394,2,0,0.091,2,2.697,0.893,0.269,0.5,8.45
MLS Listing,Single Family Residential,9911 Myers Way S,Seattle,WA,98108,274450,2,1,White Center,600,12920,1930,39,457,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/9911-Myers-Way-S-98108/home/183205,NWMLS,1504147,47.51413,-122.3307829,20,14.61666667,15.55,33.9,10.9,20,1039.462945,93.52083333,285.8854167,228.7083333,68.6125,1716.190029,1,0,3.34,0,3.247,0.999,0.365,0.5,9.451
MLS Listing,Townhouse,22328 88th Way S Unit C2,Kent,WA,98031,399990,2,2.5,Kent,1332,0,2019,39,300,288,Active,NA,NA,http://www.redfin.com/WA/Kent/22328-88th-Ave-S-98031/unit-C2/home/168661550,NWMLS,1505842,47.4019764,-122.2216048,12.18333333,8.966666667,23.01666667,27.65,12.11666667,12.18333333,1620.858259,145.8291667,416.65625,333.325,99.9975,2904.666176,1,1,0.029,2,3.962,0.834,0.456,0.5,9.781
MLS Listing,Single Family Residential,16311 SE 250th Pl,Covington,WA,98042,420000,3,2.5,Covington,1660,4488,2003,39,253,51,Active,NA,NA,http://www.redfin.com/WA/Covington/16311-SE-250th-Pl-98042/home/394373,NWMLS,1504731,47.3774912,-122.1238251,24.45,24.08333333,38.63333333,22.33333333,29.4,24.45,1713.527689,154.1666667,437.5,350,105,2811.194355,2,1,0.114,2,2.541,0.107,0.496,0.435,8.693
MLS Listing,Condo/Co-op,13741 15th Ave NE Unit C-10,Seattle,WA,98125,350000,3,2,Jackson Park,1390,95,1975,39,252,638,Active,NA,NA,http://www.redfin.com/WA/Seattle/13741-15th-Ave-NE-98125/unit-C10/home/31896,NWMLS,1505743,47.7296145,-122.3140237,32.21666667,28.95,15.31666667,37.85,28.6,32.21666667,1389.346775,125,364.5833333,291.6666667,87.5,2896.096775,2,1,0.035,2,1.178,1,0.292,0.445,7.95
MLS Listing,Condo/Co-op,19410 Bothell Way NE Unit D-204,Bothell,WA,98011,349950,3,2,Bothell,1210,127723,1991,39,289,462,Active,NA,NA,http://www.redfin.com/WA/Bothell/19410-Bothell-Way-NE-98011/unit-D204/home/52273756,NWMLS,1495704,47.769057,-122.2099671,29.63333333,34.48333333,26.91666667,34.75,34.85,34.48333333,1389.115217,124.9791667,364.53125,291.625,87.4875,2719.738134,2,1,0.248,2,0.827,0.659,0.35,0.348,7.432
MLS Listing,Townhouse,3220 SE 12th St #1041,Renton,WA,98058,360000,3,2.5,Rolling Hills,1582,0,2003,39,228,370,Active,NA,NA,http://www.redfin.com/WA/Renton/3220-SE-12th-St-98058/unit-1041/home/168660911,NWMLS,1504894,47.4716305,-122.1793303,12.88333333,14.76666667,28.06666667,28.53333333,16.88333333,14.76666667,1435.658334,129.1666667,375,300,90,2699.825001,2,1,0.283,2,3.82,0.601,0.446,0.5,10.65
MLS Listing,Condo/Co-op,510 Forsyth Ln #302,Edmonds,WA,98020,329000,2,1.5,Edmonds Bowl,1037,0,1967,39,317,350,Active,NA,NA,http://www.redfin.com/WA/Edmonds/510-Forsyth-Ln-98020/unit-302/home/2816010,NWMLS,1503790,47.8018793,-122.3765543,40.26666667,36.98333333,23.36666667,45.9,36.63333333,40.26666667,1292.0925,116.25,342.7083333,274.1666667,82.25,2457.4675,1,0.5,0.876,2,0.178,0.82,0.138,0.315,5.827
MLS Listing,Condo/Co-op,4912 Talbot Pl S Unit G,Renton,WA,98055,339900,2,1.75,Talbot Hill,1231,0,2001,39,276,304,Active,NA,NA,http://www.redfin.com/WA/Renton/4912-Talbot-Pl-S-98055/unit-G/home/17079715,NWMLS,1505287,47.4352057,-122.216013,17.25,9.733333333,25.01666667,29.65,14.11666667,17.25,1342.5721,120.7916667,354.0625,283.25,84.975,2489.651267,1,0.854,0.782,2,3.591,0.749,0.432,0.5,9.908
MLS Listing,Single Family Residential,16605 19th Ave SW,Burien,WA,98166,445000,3,1.75,Burien,1640,7590,1954,39,271,0,Active,NA,NA,http://www.redfin.com/WA/Burien/16605-19th-Ave-SW-98166/home/335378,NWMLS,1504898,47.4539706,-122.3582473,19.88333333,14.5,24.16666667,35.36666667,10.78333333,19.88333333,1829.306587,164.5833333,463.5416667,370.8333333,111.25,2939.51492,2,0.854,0.012,2,3.263,0.787,0.339,0.5,9.755
MLS Listing,Single Family Residential,2416 170th St SE,Bothell,WA,98012,447000,3,2,Mays Pond,1300,7405,1977,39,344,0,Active,NA,NA,http://www.redfin.com/WA/Bothell/2416-170th-St-SE-98012/home/2774382,NWMLS,1502625,47.8431672,-122.1997524,37.05,41.9,32.85,42.15,42.25,41.9,1838.568899,165.4166667,465.625,372.5,111.75,2953.860565,2,1,0.007,2,0.077,0.353,0.208,0.206,5.851
MLS Listing,Condo/Co-op,11130 SE 208th St Unit A104,Kent,WA,98031,197500,1,1,East Hill,770,229301,1997,40,256,275,Active,NA,NA,http://www.redfin.com/WA/Kent/11130-SE-208th-St-98031/unit-A104/home/24938,NWMLS,1505304,47.4167994,-122.1923252,18.45,13.06666667,27.6,28.68333333,16.7,18.45,683.0954976,0,205.7291667,164.5833333,49.375,1377.782998,0,0,3.948,0.767,3.452,0.624,0.444,0.5,9.735
MLS Listing,Single Family Residential,3947 S ANGEL Pl,Seattle,WA,98118,400000,3,2.5,Hillman City,1109,3780,1904,40,361,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/3947-S-Angel-Pl-98118/home/173742,NWMLS,1495784,47.5443164,-122.2812349,21.36666667,17.36666667,15.3,33.66666667,17.01666667,21.36666667,1620.904571,145.8333333,416.6666667,333.3333333,100,2616.737904,2,1,0.455,2,3.046,1,0.369,0.5,10.37
MLS Listing,Single Family Residential,23932 SE 238th St,Maple Valley,WA,98038,295000,3,1,Cedar River,1300,13270,1936,40,227,0,Active,NA,NA,http://www.redfin.com/WA/Maple-Valley/23932-SE-238th-St-98038/home/376188,NWMLS,1504357,47.3889145,-122.0219791,23.43333333,30.8,39.28333333,17.9,28.38333333,30.8,1134.633199,102.0833333,307.2916667,245.8333333,73.75,1863.591533,2,0,2.904,2,1.416,0.087,0.5,0.448,9.355
MLS Listing,Townhouse,23908 Bothell Everett Hwy Unit C2,Bothell,WA,98021,382500,2,2.5,Canyon Park,1252,0,1996,41,306,397,Active,NA,NA,http://www.redfin.com/WA/Bothell/23908-Bothell-Everett-Hwy-98021/unit-C2/home/2853181,NWMLS,1504572,47.7809614,-122.2217157,30.68333333,35.53333333,27.96666667,35.78333333,35.9,35.53333333,1539.859342,138.5416667,398.4375,318.75,95.625,2888.213509,1,1,0.04,2,0.68,0.606,0.331,0.329,5.986
MLS Listing,Townhouse,19214 15th Ave NW,Shoreline,WA,98177,388000,2,1.5,Richmond Beach,991,27714,1987,41,392,363,Active,NA,NA,http://www.redfin.com/WA/Shoreline/19214-15th-Ave-NW-98177/unit-19214/home/17088203,NWMLS,1501503,47.7686315,-122.3770042,38.96666667,35.68333333,22.06666667,44.6,35.35,38.96666667,1565.3307,140.8333333,404.1666667,323.3333333,97,2893.664033,1,0.5,0.036,1.998,0.286,0.869,0.162,0.339,5.19
MLS Listing,Single Family Residential,4146 SW Orchard St,Seattle,WA,98136,300000,1,1,Lincoln Park,730,10656,1918,41,411,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/4146-SW-Orchard-St-98136/home/468886,NWMLS,1502218,47.5391529,-122.3853921,27.41666667,22.01666667,18.45,36.8,20.35,27.41666667,1157.788979,104.1666667,312.5,250,75,1899.455646,0,0,2.788,0.478,2.015,0.968,0.312,0.5,7.061
MLS Listing,Single Family Residential,7618 48th Ave S,Seattle,WA,98118,385000,2,1,Seattle,720,4244,1954,43,535,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/7618-48th-Ave-S-98118/home/174310,NWMLS,1501632,47.5340989,-122.2724177,18.28333333,15.6,17.01666667,35.38333333,15.26666667,18.28333333,1551.437232,139.5833333,401.0416667,320.8333333,96.25,2509.145565,1,0,0.728,0.412,3.472,0.989,0.339,0.5,7.44
MLS Listing,Condo/Co-op,25131 98th Pl S Unit E305,Kent,WA,98030,209950,2,1,East Hill,871,0,1990,43,241,315,Active,NA,NA,http://www.redfin.com/WA/Kent/25131-98th-Pl-S-98030/unit-E305/home/168637859,NWMLS,1503661,47.377025,-122.209309,19.5,16.28333333,30.33333333,31.36666667,19.43333333,19.5,740.7533887,0,218.6979167,174.9583333,52.4875,1501.897139,1,0,3.799,1.529,3.316,0.483,0.407,0.5,11.034
MLS Listing,Condo/Co-op,11550 Stone Ave N #302,Seattle,WA,98133,349950,2,1.75,Northgate,888,27608,2000,43,394,470,Active,NA,NA,http://www.redfin.com/WA/Seattle/11550-Stone-Ave-N-98133/unit-302/home/2073453,NWMLS,1500761,47.713936,-122.3416113,31.13333333,27.85,14.23333333,36.76666667,27.51666667,31.13333333,1389.115217,124.9791667,364.53125,291.625,87.4875,2727.738134,1,0.854,0.234,1.637,1.359,1,0.313,0.458,6.855
MLS Listing,Single Family Residential,10202 Myers Way S,Seattle,WA,98168,444900,4,2,Top Hat,1560,10860,1946,43,285,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/10202-Myers-Way-S-98168/home/186727,NWMLS,1503504,47.5120719,-122.32867,20.38333333,15,15.93333333,34.28333333,11.28333333,20.38333333,1828.843471,164.5416667,463.4375,370.75,111.225,2938.797638,2,1,0.012,2,3.192,0.998,0.359,0.5,10.061
MLS Listing,Single Family Residential,524 S Director St,Seattle,WA,98108,397777,4,2,West Seattle,1370,6000,1943,43,290,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/524-S-Director-St-98108/home/477061,NWMLS,1503896,47.522461,-122.327169,18.03333333,12.63333333,16.71666667,33.5,11.65,18.03333333,1610.609511,144.9070833,414.3510417,331.4808333,99.44425,2600.792719,2,1,0.492,2,3.502,0.992,0.372,0.5,10.858
MLS Listing,Single Family Residential,13234 10th Ave S,Burien,WA,98168,399900,2,1,Burien,820,22125,1930,44,488,0,Active,NA,NA,http://www.redfin.com/WA/Burien/13234-10th-Ave-S-98168/home/188530,NWMLS,1503664,47.4839493,-122.3204555,16.06666667,10.68333333,18.78333333,31.55,6.966666667,16.06666667,1620.441455,145.7916667,416.5625,333.25,99.975,2616.020622,1,0,0.457,1.156,3.711,0.961,0.404,0.5,8.189
MLS Listing,Townhouse,5946 36th Ave S Unit A,Seattle,WA,98118,449950,2,1.75,Beacon Hill,1170,400,2019,44,385,0,Active,September-22-2019 11:00 AM,September-22-2019 06:00 PM,http://www.redfin.com/WA/Seattle/5946-36th-Ave-S-98118/unit-A/home/478324,NWMLS,1503529,47.548471,-122.2875611,23.23333333,17.76666667,14.78333333,33.13333333,17.41666667,23.23333333,1852.230808,166.6458333,468.6979167,374.9583333,112.4875,2975.020392,1,0.854,0.002,2,2.747,1,0.378,0.5,8.481
MLS Listing,Single Family Residential,511 SW 102nd St,Seattle,WA,98146,384950,3,1,Top Hat,1050,8640,1929,44,367,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/511-SW-102nd-St-98146/home/181635,NWMLS,1501409,47.5118029,-122.3414088,21.41666667,16.03333333,16.96666667,35.33333333,12.31666667,21.41666667,1551.205674,139.5625,400.9895833,320.7916667,96.2375,2508.786924,2,0,0.729,2,3.039,0.989,0.34,0.5,9.597
MLS Listing,Townhouse,21025 80th Ave W Unit A,Edmonds,WA,98026,370000,3,2.5,Edmonds,1408,0,1980,45,263,300,Active,NA,NA,http://www.redfin.com/WA/Edmonds/21025-80th-Ave-W-98026/unit-A/home/168622953,NWMLS,1502746,47.807937,-122.3408381,39.93333333,36.16666667,22.55,45.06666667,35.81666667,39.93333333,1481.969893,133.3333333,385.4166667,308.3333333,92.5,2701.553226,2,1,0.28,2,0.203,0.852,0.153,0.331,6.819
MLS Listing,Single Family Residential,4713 240th St SW,Mountlake Terrace,WA,98043,399000,3,1,Mountlake Terrace,1118,8300,1956,45,357,0,Active,NA,NA,http://www.redfin.com/WA/Mountlake-Terrace/4713-240th-St-SW-98043/home/2698239,NWMLS,1503346,47.7812649,-122.2969154,35.36666667,32.1,18.46666667,41,31.75,35.36666667,1616.273415,145.4166667,415.625,332.5,99.75,2609.565081,2,0,0.471,2,0.702,0.967,0.23,0.401,6.771
MLS Listing,Single Family Residential,14440 14th Ave SW,Burien,WA,98166,425000,3,1,Seahurst,1310,8925,1942,45,324,0,Active,NA,NA,http://www.redfin.com/WA/Burien/14440-14th-Ave-SW-98166/home/185507,NWMLS,1503156,47.4726989,-122.3522048,18.45,13.06666667,21.75,33.93333333,9.35,18.45,1736.683468,156.25,442.7083333,354.1666667,106.25,2796.058468,2,0,0.133,2,3.452,0.88,0.365,0.5,9.33
